,Transcript,Topic,Sentiment,Program
0,7,"['bernie_sander', 'good', 'guy', 'include', 'democratic', 'tonight', 'many']",0.19847407407407405,Fox News Network FOX HANNITY
1,7,"['want', 'idea', 'crosstalk']",0.38659600000000005,Fox News Network FOX HANNITY
2,7,"['case', 'justice', 'look', 'tax', 'judge', 'percent', 'trump', 'new', 'law']",0.1505235294117647,Fox News Network FOX HANNITY
3,7,"['year', 'candidacy', 'support', 'reform', 'blind', 'miss', 'president', 'old', 'attempt']",0.011018181818181821,Fox News Network FOX HANNITY
4,7,"['big', 'make', 'thank', 'time', 'change', 'provision', 'spread', 'attorney']",0.19965454545454547,Fox News Network FOX HANNITY
5,8,"['good', 'lot', 'try', 'arrest', 'make', 'mean']",0.2162676470588235,Fox News Network THE STORY WITH MARTHA MACCALLUM
6,8,"['thank', 'great', 'story', 'many', 'honor', 'book', 'country', 'important', 'live', 'marine']",0.430718918918919,Fox News Network THE STORY WITH MARTHA MACCALLUM
7,8,"['come', 'today', 'administration', 'national', 'watch', 'coronavirus', 'official', 'director', 'virus']",-0.10254444444444444,Fox News Network THE STORY WITH MARTHA MACCALLUM
8,8,"['talk', 'work', 'private', 'care', 'end', 'job', 'ask']",0.3866555555555556,Fox News Network THE STORY WITH MARTHA MACCALLUM
9,8,"['bernie_sander', 'school', 'charter', 'senator', 'take', 'stage', 'special', 'last', 'woman']",0.27423333333333333,Fox News Network THE STORY WITH MARTHA MACCALLUM
10,24,['man'],0.2027704918032787,Fox News Network THE FIVE
11,24,"['talk', 'lot', 'true', 'campaign', 'come', 'track']",0.16203548387096775,Fox News Network THE FIVE
12,24,"['clip', 'president', 'let', 'nice', 'day', 'many', 'begin_video', 'race', 'feel']",0.214982,Fox News Network THE FIVE
13,24,"['medium', 'guy', 'run', 'use', 'sam_donaldson', 'point']",0.11677200000000001,Fox News Network THE FIVE
14,24,"['real', 'beer', 'right', 'eat', 'tell', 'head', 'vet', 'sit', 'military']",0.1667125,Fox News Network THE FIVE
15,27,"['opinion', 'look', 'wrong', 'run', 'lawsuit', 'work']",0.09790089285714285,Fox News Network THE FIVE
16,27,"['make', 'take', 'crosstalk', 'apology', 'wait', 'tell']",0.09299493670886076,Fox News Network THE FIVE
17,27,"['win', 'see', 'sander', 'democratic', 'party', 'happen', 'help']",0.2765818181818182,Fox News Network THE FIVE
18,27,"['true', 'public', 'president', 'history', 'hand', 'virus']",0.26720000000000005,Fox News Network THE FIVE
19,27,"['honor', 'year', 'helicopter', 'event', 'absolute', 'stage', 'time', 'other', 'receive']",0.052489999999999995,Fox News Network THE FIVE
20,43,"['wait', 'korn', 'mean', 'show', 'person', 'debate', 'way', 'buy', 'put', 'kid']",0.12192575757575758,Fox News Network THE FIVE
21,43,"['come', 'look', 'need', 'guy', 'lot', 'money', 'campaign', 'donna']",0.26551749999999996,Fox News Network THE FIVE
22,43,"['horse', 'good', 'service', 'plane', 'snake', 'next', 'new', 'hear']",0.14973499999999998,Fox News Network THE FIVE
23,43,"['economy', 'credit', 'fact', 'wage', 'barack_obama', 'cut', 'want']",0.273758064516129,Fox News Network THE FIVE
24,43,"['president', 'bad', 'year', 'sentence', 'bernie_sander', 'serve', 'call']",-0.14532121212121213,Fox News Network THE FIVE
25,64,"['black', 'vote', 'money', 'win', 'lot', 'year', 'look']",0.1291050847457627,Fox News Network THE FIVE
26,64,"['day', 'new', 'try', 'package', 'thank', 'door', 'bandwagon', 'nice', 'live', 'campaign', 'veteran', 'stuff']",0.32516428571428574,Fox News Network THE FIVE
27,64,"['mean', 'night', 'medium', 'last', 'run', 'way', 'good']",0.19710526315789476,Fox News Network THE FIVE
28,64,"['clip', 'begin_video', 'great', 'finish', 'candidate', 'nation', 'call', 'president']",-0.053371794871794866,Fox News Network THE FIVE
29,64,"['want', 'attorney', 'nine_year', 'guy', 'week']",0.026746875000000003,Fox News Network THE FIVE
30,106,"['see', 'get', 'end', 'thing', 'want', 'make', 'money']",0.09890270270270271,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
31,106,"['economy', 'trump', 'economic', 'president', 'recovery', 'job', 'try', 'know']",0.217912,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
32,106,"['case', 'begin', 'emergency', 'story', 'stone', 'report', 'positive', 'ship', 'quarantine']",-0.09093461538461539,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
33,106,"['gun', 'government', 'sign', 'state', 'official', 'control', 'strike']",-0.45289375,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
34,106,"['apple', 'market', 'technology', 'company', 'meet', 'fear', 'turn', 'quarter']",0.05417692307692308,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
35,125,"['week', 'democratic', 'talk', 'coronavirus', 'tonight', 'good', 'today', 'thank', 'primary', 'day']",0.08568125,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
36,125,"['winner', 'sander', 'president', 'time', 'win', 'nomination', 'come']",0.17200000000000001,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
37,125,"['market', 'look', 'lot', 'take', 'politic', 'put', 'agree', 'point']",0.22232222222222225,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
38,125,"['court', 'die', 'end', 'make', 'many', 'peace', 'story', 'federal', 'videotape', 'last', 'start', 'man']",0.10503333333333334,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
39,125,"['virus', 'great', 'fear', 'show', 'world', 'ship', 'cancel', 'response', 'country', 'bret']",0.046408695652173926,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
40,128,"['lie', 'see', 'case', 'need', 'tell', 'justice', 'general']",-0.03943095238095237,Fox News Network FOX HANNITY
41,128,"['make', 'sex', 'want', 'night', 'lot', 'campaign', 'legalize', 'democratic', 'last', 'quo']",0.17892083333333333,Fox News Network FOX HANNITY
42,128,"['people', 'put', 'jail', 'gun', 'country', 'jury', 'trial', 'watch', 'view', 'right']",-0.07357692307692308,Fox News Network FOX HANNITY
43,128,"['trump', 'let', 'hate', 'illegal', 'immigrant', 'little', 'stop', 'golf', 'network', 'medium']",0.07522000000000001,Fox News Network FOX HANNITY
44,128,"['report', 'lawyer', 'wrong', 'day', 'extortion', 'try', 'attorney', 'thank', 'find', 'guilty', 'extort']",-0.24498000000000003,Fox News Network FOX HANNITY
45,135,"['run', 'clip', 'answer', 'begin_video', 'hour', 'mean', 'black']",0.16541222222222224,Fox News Network TUCKER CARLSON TONIGHT
46,135,"['see', 'thank', 'tonight', 'great', 'good', 'pete', 'week', 'shape', 'sky_pudde', 'happen']",0.3532022222222222,Fox News Network TUCKER CARLSON TONIGHT
47,135,"['country', 'bank', 'judge', 'jury', 'way', 'year', 'trial', 'lie', 'stone', 'diversity', 'bias', 'call']",-0.21831538461538466,Fox News Network TUCKER CARLSON TONIGHT
48,135,"['date', 'wake', 'drug', 'people', 'find', 'thing', 'idea', 'political']",0.121,Fox News Network TUCKER CARLSON TONIGHT
49,135,"['first', 'death', 'yesterday', 'number', 'become', 'come', 'today', 'day', 'start', 'diagnose']",0.04988888888888888,Fox News Network TUCKER CARLSON TONIGHT
50,144,"['see', 'mean', 'crosstalk', 'campaign', 'expectation', 'way']",0.13272553191489364,Fox News Network MEDIA BUZZ
51,144,"['lot', 'time', 'talk']",0.1366714285714286,Fox News Network MEDIA BUZZ
52,144,"['job', 'make', 'week', 'coverage', 'tweet', 'impeachment']",0.029910000000000003,Fox News Network MEDIA BUZZ
53,144,"['trump', 'year', 'tell', 'new_hampshire', 'prosecutor']",-0.05527727272727272,Fox News Network MEDIA BUZZ
54,144,"['king', 'gayle', 'threat', 'snoop', 'dogg', 'much', 'anchor', 'newspaper']",-0.4808666666666667,Fox News Network MEDIA BUZZ
55,149,"['voter', 'supporter', 'good_evene', 'make']",0.3082166666666667,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
56,149,"['thank', 'begin', 'win', 'videotape', 'problem', 'head', 'senator']",0.28185454545454547,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
57,149,"['state', 'look', 'number', 'bernie_sander', 'mean', 'night', 'money']",0.2597511111111111,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
58,149,"['thing', 'country', 'time', 'feel', 'put', 'lot', 'need', 'work']",0.07197428571428573,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
59,149,"['president', 'office', 'stop', 'case', 'sentence', 'trump', 'frisk', 'today', 'call', 'ask']",-0.08487647058823528,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER
60,154,"['lot', 'see', 'bernie_sander', 'thank']",0.2047541899441341,Fox News Network YOUR WORLD WITH NEIL CAVUTO
61,154,"['do', 'way', 'good', 'percent', 'want']",0.38867499999999994,Fox News Network YOUR WORLD WITH NEIL CAVUTO
62,154,"['work', 'hear', 'growth', 'know', 'time', 'entitlement', 'spend', 'start']",0.12011851851851851,Fox News Network YOUR WORLD WITH NEIL CAVUTO
63,154,"['ship', 'passenger', 'people', 'quarantine', 'cruise', 'symptom', 'take', 'risk', 'board', 'day', 'royal_caribbean', 'today', 'test']",0.17498235294117648,Fox News Network YOUR WORLD WITH NEIL CAVUTO
64,154,"['state', 'trump', 'primary', 'money', 'sander', 'moderate', 'clip', 'candidate', 'buttigieg', 'vote', 'support']",0.1688375,Fox News Network YOUR WORLD WITH NEIL CAVUTO
65,160,"['lie', 'want', 'case', 'come', 'investigation', 'shulkin', 'information', 'investigate', 'burisma', 'president']",0.13066039603960397,Fox News Network FOX NEWS @ NIGHT
66,160,"['think', 'corrupt', 'mean', 'thing', 'campaign', 'crosstalk', 'point', 'trump']",0.07078541666666666,Fox News Network FOX NEWS @ NIGHT
67,160,"['voter', 'end', 'black', 'support', 'percent', 'time', 'party', 'win', 'new', 'begin_video']",0.14875312499999999,Fox News Network FOX NEWS @ NIGHT
68,160,"['ballot', 'use', 'new_york', 'private', 'driver', 'voting', 'mail', 'trust', 'illegal', 'license', 'union', 'plan']",0.19086363636363635,Fox News Network FOX NEWS @ NIGHT
69,160,"['abortion', 'baby', 'bear', 'survive', 'bill', 'care', 'alive', 'pro', 'life', 'right']",0.29678000000000004,Fox News Network FOX NEWS @ NIGHT
70,165,"['get', 'thing', 'trump', 'policy', 'plan', 'support', 'strong']",0.23515757575757573,Fox News Network LIFE LIBERTY LEVIN
71,165,"['president', 'adviser', 'ask', 'leader', 'hitler', 'arab', 'happen', 'tell', 'compare']",0.03331764705882351,Fox News Network LIFE LIBERTY LEVIN
72,165,"['pressure', 'debate', 'fact', 'mean', 'show', 'economy', 'make', 'bring']",0.2208142857142857,Fox News Network LIFE LIBERTY LEVIN
73,165,"['election', 'last', 'talk', 'next', 'company', 'time', 'point', 'quarter', 'bankruptcy', 'pleasure', 'ceo', 'good']",0.2823692307692308,Fox News Network LIFE LIBERTY LEVIN
74,166,"['time', 'case', 'find', 'tell', 'evidence', 'mueller', 'dossier', 'russian', 'right']",-0.14591034482758622,Fox News Network FOX HANNITY
75,166,"['talk', 'mean', 'look', 'name', 'win']",0.20087241379310347,Fox News Network FOX HANNITY
76,166,"['put', 'minority', 'guy', 'cop', 'price', 'way', 'show', 'die']",0.1779241379310345,Fox News Network FOX HANNITY
77,166,"['lie', 'night', 'law', 'come', 'american', 'explain', 'end', 'make', 'sure', 'kid']",0.19198125,Fox News Network FOX HANNITY
78,166,"['government', 'free', 'forget', 'socialist', 'food', 'line', 'world', 'country', 'pay']",0.16382857142857143,Fox News Network FOX HANNITY
